itemid,datasource,genre,subgenre,orig_lang,split,10fold_split
Arsene Lupin_FR_EN_batch_06_item_11,Arsene Lupin_FR_EN_paragraph_2146,novel,,French,train,6
Arsene Lupin_FR_EN_batch_06_item_12,Arsene Lupin_FR_EN_paragraph_2158,novel,,French,train,6
Arsene Lupin_FR_EN_batch_06_item_13,Arsene Lupin_FR_EN_paragraph_2160,novel,,French,train,6
Arsene Lupin_FR_EN_batch_06_item_14,Arsene Lupin_FR_EN_paragraph_2160,novel,,French,train,4
Arsene Lupin_FR_EN_batch_06_item_15,Arsene Lupin_FR_EN_paragraph_2300,novel,,French,train,5
Arsene Lupin_FR_EN_batch_06_item_16,Arsene Lupin_FR_EN_paragraph_2338,novel,,French,train,6
Arsene Lupin_FR_EN_batch_06_item_17,Arsene Lupin_FR_EN_paragraph_2376,novel,,French,train,2
Arsene Lupin_FR_EN_batch_06_item_18,Arsene Lupin_FR_EN_paragraph_2428,novel,,French,train,5
Arsene Lupin_FR_EN_batch_06_item_19,Arsene Lupin_FR_EN_paragraph_2428,novel,,French,train,0
Arsene Lupin_FR_EN_batch_06_item_20,Arsene Lupin_FR_EN_paragraph_2476,novel,,French,train,0
Arsene Lupin_FR_EN_batch_07_item_01,Arsene Lupin_FR_EN_paragraph_2532,novel,,French,train,8
Arsene Lupin_FR_EN_batch_07_item_02,Arsene Lupin_FR_EN_paragraph_2642,novel,,French,train,5
Arsene Lupin_FR_EN_batch_07_item_03,Arsene Lupin_FR_EN_paragraph_2662,novel,,French,train,6
Arsene Lupin_FR_EN_batch_07_item_04,Arsene Lupin_FR_EN_paragraph_2802,novel,,French,train,9
Arsene Lupin_FR_EN_batch_07_item_05,Arsene Lupin_FR_EN_paragraph_2873,novel,,French,train,4
Arsene Lupin_FR_EN_batch_07_item_06,Arsene Lupin_FR_EN_paragraph_2875,novel,,French,dev,6
Arsene Lupin_FR_EN_batch_07_item_07,Arsene Lupin_FR_EN_paragraph_2875,novel,,French,train,5
Arsene Lupin_FR_EN_batch_07_item_08,Arsene Lupin_FR_EN_paragraph_2875,novel,,French,train,1
Arsene Lupin_FR_EN_batch_07_item_09,Arsene Lupin_FR_EN_paragraph_2875,novel,,French,test,3
Arsene Lupin_FR_EN_batch_07_item_10,Arsene Lupin_FR_EN_paragraph_2889,novel,,French,train,6
Arsene Lupin_FR_EN_batch_07_item_11,Arsene Lupin_FR_EN_paragraph_2939,novel,,French,train,1
Arsene Lupin_FR_EN_batch_07_item_12,Arsene Lupin_FR_EN_paragraph_2947,novel,,French,train,3
Arsene Lupin_FR_EN_batch_07_item_13,Arsene Lupin_FR_EN_paragraph_2949,novel,,French,train,0
Arsene Lupin_FR_EN_batch_07_item_14,Arsene Lupin_FR_EN_paragraph_2965,novel,,French,train,0
Arsene Lupin_FR_EN_batch_07_item_15,Arsene Lupin_FR_EN_paragraph_2965,novel,,French,train,5
Arsene Lupin_FR_EN_batch_07_item_16,Arsene Lupin_FR_EN_paragraph_2977,novel,,French,train,6
Arsene Lupin_FR_EN_batch_07_item_17,Arsene Lupin_FR_EN_paragraph_2977,novel,,French,train,7
Arsene Lupin_FR_EN_batch_07_item_18,Arsene Lupin_FR_EN_paragraph_2983,novel,,French,train,0
Arsene Lupin_FR_EN_batch_07_item_19,Arsene Lupin_FR_EN_paragraph_2987,novel,,French,train,4
Arsene Lupin_FR_EN_batch_07_item_20,Arsene Lupin_FR_EN_paragraph_2987,novel,,French,train,3
Arsene Lupin_FR_EN_batch_08_item_01,Arsene Lupin_FR_EN_paragraph_2987,novel,,French,train,9
Arsene Lupin_FR_EN_batch_08_item_02,Arsene Lupin_FR_EN_paragraph_3071,novel,,French,train,3
Arsene Lupin_FR_EN_batch_08_item_03,Arsene Lupin_FR_EN_paragraph_3102,novel,,French,train,2
Arsene Lupin_FR_EN_batch_08_item_04,Arsene Lupin_FR_EN_paragraph_3102,novel,,French,train,9
Arsene Lupin_FR_EN_batch_08_item_05,Arsene Lupin_FR_EN_paragraph_3108,novel,,French,train,5
Arsene Lupin_FR_EN_batch_08_item_06,Arsene Lupin_FR_EN_paragraph_3108,novel,,French,train,2
Arsene Lupin_FR_EN_batch_08_item_07,Arsene Lupin_FR_EN_paragraph_3108,novel,,French,train,6
Arsene Lupin_FR_EN_batch_08_item_08,Arsene Lupin_FR_EN_paragraph_3120,novel,,French,train,8
Arsene Lupin_FR_EN_batch_08_item_09,Arsene Lupin_FR_EN_paragraph_3140,novel,,French,train,8
Arsene Lupin_FR_EN_batch_08_item_10,Arsene Lupin_FR_EN_paragraph_3144,novel,,French,train,6
Arsene Lupin_FR_EN_batch_08_item_11,Arsene Lupin_FR_EN_paragraph_3144,novel,,French,train,4
Arsene Lupin_FR_EN_batch_08_item_12,Arsene Lupin_FR_EN_paragraph_3144,novel,,French,train,8
Arsene Lupin_FR_EN_batch_08_item_13,Arsene Lupin_FR_EN_paragraph_3176,novel,,French,train,5
Arsene Lupin_FR_EN_batch_08_item_14,Arsene Lupin_FR_EN_paragraph_3176,novel,,French,train,0
Arsene Lupin_FR_EN_batch_08_item_15,Arsene Lupin_FR_EN_paragraph_3178,novel,,French,train,2
Arsene Lupin_FR_EN_batch_08_item_16,Arsene Lupin_FR_EN_paragraph_3184,novel,,French,train,1
Arsene Lupin_FR_EN_batch_08_item_17,Arsene Lupin_FR_EN_paragraph_3186,novel,,French,train,9
Arsene Lupin_FR_EN_batch_08_item_18,Arsene Lupin_FR_EN_paragraph_3425,novel,,French,train,4
Arsene Lupin_FR_EN_batch_08_item_19,Arsene Lupin_FR_EN_paragraph_3425,novel,,French,train,8
Arsene Lupin_FR_EN_batch_08_item_20,Arsene Lupin_FR_EN_paragraph_3481,novel,,French,train,3
Good_Soldier_Svejk_CS_EN_batch_01_item_01,Good_Soldier_Svejk_CS_EN_paragraph_02,novel,,Czech,train,0
Good_Soldier_Svejk_CS_EN_batch_01_item_02,Good_Soldier_Svejk_CS_EN_paragraph_02,novel,,Czech,train,6
Good_Soldier_Svejk_CS_EN_batch_01_item_03,Good_Soldier_Svejk_CS_EN_paragraph_02,novel,,Czech,train,8
Good_Soldier_Svejk_CS_EN_batch_01_item_04,Good_Soldier_Svejk_CS_EN_paragraph_02,novel,,Czech,train,4
Good_Soldier_Svejk_CS_EN_batch_01_item_05,Good_Soldier_Svejk_CS_EN_paragraph_02,novel,,Czech,dev,1
Good_Soldier_Svejk_CS_EN_batch_01_item_06,Good_Soldier_Svejk_CS_EN_paragraph_02,novel,,Czech,test,5
Good_Soldier_Svejk_CS_EN_batch_01_item_07,Good_Soldier_Svejk_CS_EN_paragraph_02,novel,,Czech,train,9
Good_Soldier_Svejk_CS_EN_batch_01_item_08,Good_Soldier_Svejk_CS_EN_paragraph_03,novel,,Czech,train,6
Good_Soldier_Svejk_CS_EN_batch_01_item_09,Good_Soldier_Svejk_CS_EN_paragraph_03,novel,,Czech,train,7
Good_Soldier_Svejk_CS_EN_batch_01_item_10,Good_Soldier_Svejk_CS_EN_paragraph_03,novel,,Czech,dev,8
Good_Soldier_Svejk_CS_EN_batch_01_item_11,Good_Soldier_Svejk_CS_EN_paragraph_03,novel,,Czech,test,9
Good_Soldier_Svejk_CS_EN_batch_01_item_12,Good_Soldier_Svejk_CS_EN_paragraph_03,novel,,Czech,train,3
Good_Soldier_Svejk_CS_EN_batch_01_item_13,Good_Soldier_Svejk_CS_EN_paragraph_03,novel,,Czech,train,0
Good_Soldier_Svejk_CS_EN_batch_01_item_14,Good_Soldier_Svejk_CS_EN_paragraph_05,novel,,Czech,train,0
Good_Soldier_Svejk_CS_EN_batch_01_item_15,Good_Soldier_Svejk_CS_EN_paragraph_06,novel,,Czech,dev,6
Good_Soldier_Svejk_CS_EN_batch_01_item_16,Good_Soldier_Svejk_CS_EN_paragraph_06,novel,,Czech,test,4
Good_Soldier_Svejk_CS_EN_batch_01_item_17,Good_Soldier_Svejk_CS_EN_paragraph_06,novel,,Czech,train,7
Good_Soldier_Svejk_CS_EN_batch_01_item_18,Good_Soldier_Svejk_CS_EN_paragraph_06,novel,,Czech,train,5
Good_Soldier_Svejk_CS_EN_batch_01_item_19,Good_Soldier_Svejk_CS_EN_paragraph_06,novel,,Czech,train,0
Good_Soldier_Svejk_CS_EN_batch_01_item_20,Good_Soldier_Svejk_CS_EN_paragraph_08,novel,,Czech,train,0
Good_Soldier_Svejk_CS_EN_batch_02_item_01,Good_Soldier_Svejk_CS_EN_paragraph_10,novel,,Czech,train,3
Good_Soldier_Svejk_CS_EN_batch_02_item_02,Good_Soldier_Svejk_CS_EN_paragraph_10,novel,,Czech,train,1
Good_Soldier_Svejk_CS_EN_batch_02_item_03,Good_Soldier_Svejk_CS_EN_paragraph_11,novel,,Czech,train,7
Good_Soldier_Svejk_CS_EN_batch_02_item_04,Good_Soldier_Svejk_CS_EN_paragraph_11,novel,,Czech,test,2
Good_Soldier_Svejk_CS_EN_batch_02_item_05,Good_Soldier_Svejk_CS_EN_paragraph_11,novel,,Czech,dev,6
Good_Soldier_Svejk_CS_EN_batch_02_item_06,Good_Soldier_Svejk_CS_EN_paragraph_11,novel,,Czech,train,1
Good_Soldier_Svejk_CS_EN_batch_02_item_07,Good_Soldier_Svejk_CS_EN_paragraph_11,novel,,Czech,train,5
Good_Soldier_Svejk_CS_EN_batch_02_item_08,Good_Soldier_Svejk_CS_EN_paragraph_13,novel,,Czech,train,3
Good_Soldier_Svejk_CS_EN_batch_02_item_09,Good_Soldier_Svejk_CS_EN_paragraph_13,novel,,Czech,train,2
Good_Soldier_Svejk_CS_EN_batch_02_item_10,Good_Soldier_Svejk_CS_EN_paragraph_13,novel,,Czech,train,4
Good_Soldier_Svejk_CS_EN_batch_02_item_11,Good_Soldier_Svejk_CS_EN_paragraph_13,novel,,Czech,train,6
Good_Soldier_Svejk_CS_EN_batch_02_item_12,Good_Soldier_Svejk_CS_EN_paragraph_13,novel,,Czech,test,7
Good_Soldier_Svejk_CS_EN_batch_02_item_13,Good_Soldier_Svejk_CS_EN_paragraph_13,novel,,Czech,dev,1
Good_Soldier_Svejk_CS_EN_batch_02_item_14,Good_Soldier_Svejk_CS_EN_paragraph_14,novel,,Czech,train,9
Good_Soldier_Svejk_CS_EN_batch_02_item_15,Good_Soldier_Svejk_CS_EN_paragraph_15,novel,,Czech,train,2
Good_Soldier_Svejk_CS_EN_batch_02_item_16,Good_Soldier_Svejk_CS_EN_paragraph_16,novel,,Czech,train,3
Good_Soldier_Svejk_CS_EN_batch_02_item_17,Good_Soldier_Svejk_CS_EN_paragraph_17,novel,,Czech,train,4
Good_Soldier_Svejk_CS_EN_batch_02_item_18,Good_Soldier_Svejk_CS_EN_paragraph_17,novel,,Czech,train,1
Good_Soldier_Svejk_CS_EN_batch_02_item_19,Good_Soldier_Svejk_CS_EN_paragraph_17,novel,,Czech,train,8
Good_Soldier_Svejk_CS_EN_batch_02_item_20,Good_Soldier_Svejk_CS_EN_paragraph_19,novel,,Czech,train,8
Good_Soldier_Svejk_CS_EN_batch_03_item_01,Good_Soldier_Svejk_CS_EN_paragraph_19,novel,,Czech,train,0
Good_Soldier_Svejk_CS_EN_batch_03_item_02,Good_Soldier_Svejk_CS_EN_paragraph_20,novel,,Czech,train,4
Good_Soldier_Svejk_CS_EN_batch_03_item_03,Good_Soldier_Svejk_CS_EN_paragraph_20,novel,,Czech,train,6
Good_Soldier_Svejk_CS_EN_batch_03_item_04,Good_Soldier_Svejk_CS_EN_paragraph_20,novel,,Czech,train,7
Good_Soldier_Svejk_CS_EN_batch_03_item_05,Good_Soldier_Svejk_CS_EN_paragraph_22,novel,,Czech,train,6
Good_Soldier_Svejk_CS_EN_batch_03_item_06,Good_Soldier_Svejk_CS_EN_paragraph_22,novel,,Czech,test,1
Good_Soldier_Svejk_CS_EN_batch_03_item_07,Good_Soldier_Svejk_CS_EN_paragraph_22,novel,,Czech,dev,7
Good_Soldier_Svejk_CS_EN_batch_03_item_08,Good_Soldier_Svejk_CS_EN_paragraph_22,novel,,Czech,train,4
Good_Soldier_Svejk_CS_EN_batch_03_item_09,Good_Soldier_Svejk_CS_EN_paragraph_22,novel,,Czech,train,9
Good_Soldier_Svejk_CS_EN_batch_03_item_10,Good_Soldier_Svejk_CS_EN_paragraph_25,novel,,Czech,train,2
Good_Soldier_Svejk_CS_EN_batch_03_item_11,Good_Soldier_Svejk_CS_EN_paragraph_26,novel,,Czech,train,5
Good_Soldier_Svejk_CS_EN_batch_03_item_12,Good_Soldier_Svejk_CS_EN_paragraph_26,novel,,Czech,train,9
Good_Soldier_Svejk_CS_EN_batch_03_item_13,Good_Soldier_Svejk_CS_EN_paragraph_29,novel,,Czech,train,3
Good_Soldier_Svejk_CS_EN_batch_03_item_14,Good_Soldier_Svejk_CS_EN_paragraph_29,novel,,Czech,train,0
Good_Soldier_Svejk_CS_EN_batch_03_item_15,Good_Soldier_Svejk_CS_EN_paragraph_30,novel,,Czech,train,3
Good_Soldier_Svejk_CS_EN_batch_03_item_16,Good_Soldier_Svejk_CS_EN_paragraph_30,novel,,Czech,train,0
Good_Soldier_Svejk_CS_EN_batch_03_item_17,Good_Soldier_Svejk_CS_EN_paragraph_31,novel,,Czech,train,1
Good_Soldier_Svejk_CS_EN_batch_03_item_18,Good_Soldier_Svejk_CS_EN_paragraph_31,novel,,Czech,train,3
Good_Soldier_Svejk_CS_EN_batch_03_item_19,Good_Soldier_Svejk_CS_EN_paragraph_31,novel,,Czech,test,5
Good_Soldier_Svejk_CS_EN_batch_03_item_20,Good_Soldier_Svejk_CS_EN_paragraph_31,novel,,Czech,dev,6
Good_Soldier_Svejk_CS_EN_batch_04_item_01,Good_Soldier_Svejk_CS_EN_paragraph_33,novel,,Czech,train,5
Good_Soldier_Svejk_CS_EN_batch_04_item_02,Good_Soldier_Svejk_CS_EN_paragraph_33,novel,,Czech,train,8
Good_Soldier_Svejk_CS_EN_batch_04_item_03,Good_Soldier_Svejk_CS_EN_paragraph_33,novel,,Czech,train,6
Good_Soldier_Svejk_CS_EN_batch_04_item_04,Good_Soldier_Svejk_CS_EN_paragraph_34,novel,,Czech,train,1
Good_Soldier_Svejk_CS_EN_batch_04_item_05,Good_Soldier_Svejk_CS_EN_paragraph_35,novel,,Czech,train,7
Good_Soldier_Svejk_CS_EN_batch_04_item_06,Good_Soldier_Svejk_CS_EN_paragraph_35,novel,,Czech,train,3
Good_Soldier_Svejk_CS_EN_batch_04_item_07,Good_Soldier_Svejk_CS_EN_paragraph_35,novel,,Czech,test,8
Good_Soldier_Svejk_CS_EN_batch_04_item_08,Good_Soldier_Svejk_CS_EN_paragraph_35,novel,,Czech,dev,5
Good_Soldier_Svejk_CS_EN_batch_04_item_09,Good_Soldier_Svejk_CS_EN_paragraph_38,novel,,Czech,train,2
Good_Soldier_Svejk_CS_EN_batch_04_item_10,Good_Soldier_Svejk_CS_EN_paragraph_43,novel,,Czech,train,8
Good_Soldier_Svejk_CS_EN_batch_04_item_11,Good_Soldier_Svejk_CS_EN_paragraph_43,novel,,Czech,train,9
Good_Soldier_Svejk_CS_EN_batch_04_item_12,Good_Soldier_Svejk_CS_EN_paragraph_43,novel,,Czech,train,7
Good_Soldier_Svejk_CS_EN_batch_04_item_13,Good_Soldier_Svejk_CS_EN_paragraph_43,novel,,Czech,test,3
Good_Soldier_Svejk_CS_EN_batch_04_item_14,Good_Soldier_Svejk_CS_EN_paragraph_43,novel,,Czech,dev,5
Good_Soldier_Svejk_CS_EN_batch_04_item_15,Good_Soldier_Svejk_CS_EN_paragraph_49,novel,,Czech,train,8
Good_Soldier_Svejk_CS_EN_batch_04_item_16,Good_Soldier_Svejk_CS_EN_paragraph_49,novel,,Czech,train,3
Good_Soldier_Svejk_CS_EN_batch_04_item_17,Good_Soldier_Svejk_CS_EN_paragraph_50,novel,,Czech,train,7
Good_Soldier_Svejk_CS_EN_batch_04_item_18,Good_Soldier_Svejk_CS_EN_paragraph_50,novel,,Czech,test,9
Good_Soldier_Svejk_CS_EN_batch_04_item_19,Good_Soldier_Svejk_CS_EN_paragraph_50,novel,,Czech,dev,6
Good_Soldier_Svejk_CS_EN_batch_04_item_20,Good_Soldier_Svejk_CS_EN_paragraph_50,novel,,Czech,train,5
Good_Soldier_Svejk_CS_EN_batch_05_item_01,Good_Soldier_Svejk_CS_EN_paragraph_53,novel,,Czech,train,9
Good_Soldier_Svejk_CS_EN_batch_05_item_02,Good_Soldier_Svejk_CS_EN_paragraph_53,novel,,Czech,dev,4
Good_Soldier_Svejk_CS_EN_batch_05_item_03,Good_Soldier_Svejk_CS_EN_paragraph_53,novel,,Czech,test,7
Good_Soldier_Svejk_CS_EN_batch_05_item_04,Good_Soldier_Svejk_CS_EN_paragraph_53,novel,,Czech,train,1
Good_Soldier_Svejk_CS_EN_batch_05_item_05,Good_Soldier_Svejk_CS_EN_paragraph_53,novel,,Czech,train,6
Good_Soldier_Svejk_CS_EN_batch_05_item_06,Good_Soldier_Svejk_CS_EN_paragraph_53,novel,,Czech,train,8
Good_Soldier_Svejk_CS_EN_batch_05_item_07,Good_Soldier_Svejk_CS_EN_paragraph_54,novel,,Czech,dev,9
Good_Soldier_Svejk_CS_EN_batch_05_item_08,Good_Soldier_Svejk_CS_EN_paragraph_54,novel,,Czech,test,6
Good_Soldier_Svejk_CS_EN_batch_05_item_09,Good_Soldier_Svejk_CS_EN_paragraph_54,novel,,Czech,train,4
Good_Soldier_Svejk_CS_EN_batch_05_item_10,Good_Soldier_Svejk_CS_EN_paragraph_54,novel,,Czech,train,7
Good_Soldier_Svejk_CS_EN_batch_05_item_11,Good_Soldier_Svejk_CS_EN_paragraph_54,novel,,Czech,train,8
Good_Soldier_Svejk_CS_EN_batch_05_item_12,Good_Soldier_Svejk_CS_EN_paragraph_55,novel,,Czech,train,9
Good_Soldier_Svejk_CS_EN_batch_05_item_13,Good_Soldier_Svejk_CS_EN_paragraph_57,novel,,Czech,train,8
Good_Soldier_Svejk_CS_EN_batch_05_item_14,Good_Soldier_Svejk_CS_EN_paragraph_58,novel,,Czech,train,2
Good_Soldier_Svejk_CS_EN_batch_05_item_15,Good_Soldier_Svejk_CS_EN_paragraph_58,novel,,Czech,train,6
Good_Soldier_Svejk_CS_EN_batch_05_item_16,Good_Soldier_Svejk_CS_EN_paragraph_58,novel,,Czech,train,5
Good_Soldier_Svejk_CS_EN_batch_05_item_17,Good_Soldier_Svejk_CS_EN_paragraph_59,novel,,Czech,train,6
Good_Soldier_Svejk_CS_EN_batch_05_item_18,Good_Soldier_Svejk_CS_EN_paragraph_59,novel,,Czech,train,2
Good_Soldier_Svejk_CS_EN_batch_05_item_19,Good_Soldier_Svejk_CS_EN_paragraph_59,novel,,Czech,train,5
Good_Soldier_Svejk_CS_EN_batch_05_item_20,Good_Soldier_Svejk_CS_EN_paragraph_64,novel,,Czech,train,0
Good_Soldier_Svejk_CS_EN_batch_06_item_01,Good_Soldier_Svejk_CS_EN_paragraph_64,novel,,Czech,train,7
Good_Soldier_Svejk_CS_EN_batch_06_item_02,Good_Soldier_Svejk_CS_EN_paragraph_64,novel,,Czech,train,4
Good_Soldier_Svejk_CS_EN_batch_06_item_03,Good_Soldier_Svejk_CS_EN_paragraph_65,novel,,Czech,train,9
Good_Soldier_Svejk_CS_EN_batch_06_item_04,Good_Soldier_Svejk_CS_EN_paragraph_68,novel,,Czech,train,8
Good_Soldier_Svejk_CS_EN_batch_06_item_05,Good_Soldier_Svejk_CS_EN_paragraph_68,novel,,Czech,train,4
Good_Soldier_Svejk_CS_EN_batch_06_item_06,Good_Soldier_Svejk_CS_EN_paragraph_68,novel,,Czech,train,2
Good_Soldier_Svejk_CS_EN_batch_06_item_07,Good_Soldier_Svejk_CS_EN_paragraph_69,novel,,Czech,train,4
Good_Soldier_Svejk_CS_EN_batch_06_item_08,Good_Soldier_Svejk_CS_EN_paragraph_69,novel,,Czech,train,0
Good_Soldier_Svejk_CS_EN_batch_06_item_09,Good_Soldier_Svejk_CS_EN_paragraph_72,novel,,Czech,test,1
Good_Soldier_Svejk_CS_EN_batch_06_item_10,Good_Soldier_Svejk_CS_EN_paragraph_72,novel,,Czech,train,5
Good_Soldier_Svejk_CS_EN_batch_06_item_11,Good_Soldier_Svejk_CS_EN_paragraph_72,novel,,Czech,train,2
Good_Soldier_Svejk_CS_EN_batch_06_item_12,Good_Soldier_Svejk_CS_EN_paragraph_72,novel,,Czech,dev,7
Good_Soldier_Svejk_CS_EN_batch_06_item_13,Good_Soldier_Svejk_CS_EN_paragraph_73,novel,,Czech,train,7
Good_Soldier_Svejk_CS_EN_batch_06_item_14,Good_Soldier_Svejk_CS_EN_paragraph_74,novel,,Czech,train,1
Good_Soldier_Svejk_CS_EN_batch_06_item_15,Good_Soldier_Svejk_CS_EN_paragraph_75,novel,,Czech,train,5
Good_Soldier_Svejk_CS_EN_batch_06_item_16,Good_Soldier_Svejk_CS_EN_paragraph_75,novel,,Czech,dev,7
Good_Soldier_Svejk_CS_EN_batch_06_item_17,Good_Soldier_Svejk_CS_EN_paragraph_75,novel,,Czech,test,4
Good_Soldier_Svejk_CS_EN_batch_06_item_18,Good_Soldier_Svejk_CS_EN_paragraph_75,novel,,Czech,train,9
Good_Soldier_Svejk_CS_EN_batch_06_item_19,Good_Soldier_Svejk_CS_EN_paragraph_76,novel,,Czech,test,9
Good_Soldier_Svejk_CS_EN_batch_06_item_20,Good_Soldier_Svejk_CS_EN_paragraph_76,novel,,Czech,train,5
Good_Soldier_Svejk_CS_EN_batch_07_item_01,Good_Soldier_Svejk_CS_EN_paragraph_76,novel,,Czech,train,7
Good_Soldier_Svejk_CS_EN_batch_07_item_02,Good_Soldier_Svejk_CS_EN_paragraph_76,novel,,Czech,train,0
Good_Soldier_Svejk_CS_EN_batch_07_item_03,Good_Soldier_Svejk_CS_EN_paragraph_76,novel,,Czech,train,3
Good_Soldier_Svejk_CS_EN_batch_07_item_04,Good_Soldier_Svejk_CS_EN_paragraph_76,novel,,Czech,train,1
Good_Soldier_Svejk_CS_EN_batch_07_item_05,Good_Soldier_Svejk_CS_EN_paragraph_76,novel,,Czech,train,2
Good_Soldier_Svejk_CS_EN_batch_07_item_06,Good_Soldier_Svejk_CS_EN_paragraph_76,novel,,Czech,dev,6
Good_Soldier_Svejk_CS_EN_batch_07_item_07,Good_Soldier_Svejk_CS_EN_paragraph_77,novel,,Czech,train,0
Good_Soldier_Svejk_CS_EN_batch_07_item_08,Good_Soldier_Svejk_CS_EN_paragraph_77,novel,,Czech,test,2
Good_Soldier_Svejk_CS_EN_batch_07_item_09,Good_Soldier_Svejk_CS_EN_paragraph_77,novel,,Czech,dev,3
Good_Soldier_Svejk_CS_EN_batch_07_item_10,Good_Soldier_Svejk_CS_EN_paragraph_77,novel,,Czech,train,8
Good_Soldier_Svejk_CS_EN_batch_07_item_11,Good_Soldier_Svejk_CS_EN_paragraph_77,novel,,Czech,train,7
Good_Soldier_Svejk_CS_EN_batch_07_item_12,Good_Soldier_Svejk_CS_EN_paragraph_79,novel,,Czech,dev,4
Good_Soldier_Svejk_CS_EN_batch_07_item_13,Good_Soldier_Svejk_CS_EN_paragraph_79,novel,,Czech,test,6
Good_Soldier_Svejk_CS_EN_batch_07_item_14,Good_Soldier_Svejk_CS_EN_paragraph_79,novel,,Czech,train,9
Good_Soldier_Svejk_CS_EN_batch_07_item_15,Good_Soldier_Svejk_CS_EN_paragraph_79,novel,,Czech,train,7
Good_Soldier_Svejk_CS_EN_batch_07_item_16,Good_Soldier_Svejk_CS_EN_paragraph_79,novel,,Czech,train,0
Good_Soldier_Svejk_CS_EN_batch_07_item_17,Good_Soldier_Svejk_CS_EN_paragraph_80,novel,,Czech,dev,4
Good_Soldier_Svejk_CS_EN_batch_07_item_18,Good_Soldier_Svejk_CS_EN_paragraph_80,novel,,Czech,train,1
Good_Soldier_Svejk_CS_EN_batch_07_item_19,Good_Soldier_Svejk_CS_EN_paragraph_80,novel,,Czech,train,8
Good_Soldier_Svejk_CS_EN_batch_07_item_20,Good_Soldier_Svejk_CS_EN_paragraph_80,novel,,Czech,test,0
Good_Soldier_Svejk_CS_EN_batch_08_item_01,Good_Soldier_Svejk_CS_EN_paragraph_81,novel,,Czech,train,2
Good_Soldier_Svejk_CS_EN_batch_08_item_02,Good_Soldier_Svejk_CS_EN_paragraph_81,novel,,Czech,train,5
Good_Soldier_Svejk_CS_EN_batch_08_item_03,Good_Soldier_Svejk_CS_EN_paragraph_81,novel,,Czech,train,9
Good_Soldier_Svejk_CS_EN_batch_08_item_04,Good_Soldier_Svejk_CS_EN_paragraph_81,novel,,Czech,train,1
Good_Soldier_Svejk_CS_EN_batch_08_item_05,Good_Soldier_Svejk_CS_EN_paragraph_81,novel,,Czech,test,7
Good_Soldier_Svejk_CS_EN_batch_08_item_06,Good_Soldier_Svejk_CS_EN_paragraph_81,novel,,Czech,dev,3
Good_Soldier_Svejk_CS_EN_batch_08_item_07,Good_Soldier_Svejk_CS_EN_paragraph_81,novel,,Czech,train,4
Good_Soldier_Svejk_CS_EN_batch_08_item_08,Good_Soldier_Svejk_CS_EN_paragraph_81,novel,,Czech,train,8
Good_Soldier_Svejk_CS_EN_batch_08_item_09,Good_Soldier_Svejk_CS_EN_paragraph_83,novel,,Czech,train,5
Good_Soldier_Svejk_CS_EN_batch_08_item_10,Good_Soldier_Svejk_CS_EN_paragraph_84,novel,,Czech,test,8
Good_Soldier_Svejk_CS_EN_batch_08_item_11,Good_Soldier_Svejk_CS_EN_paragraph_84,novel,,Czech,dev,2
Good_Soldier_Svejk_CS_EN_batch_08_item_12,Good_Soldier_Svejk_CS_EN_paragraph_84,novel,,Czech,train,6
Good_Soldier_Svejk_CS_EN_batch_08_item_13,Good_Soldier_Svejk_CS_EN_paragraph_84,novel,,Czech,train,0
Good_Soldier_Svejk_CS_EN_batch_08_item_14,Good_Soldier_Svejk_CS_EN_paragraph_85,novel,,Czech,dev,2
Good_Soldier_Svejk_CS_EN_batch_08_item_15,Good_Soldier_Svejk_CS_EN_paragraph_85,novel,,Czech,train,8
Good_Soldier_Svejk_CS_EN_batch_08_item_16,Good_Soldier_Svejk_CS_EN_paragraph_85,novel,,Czech,train,4
Good_Soldier_Svejk_CS_EN_batch_08_item_17,Good_Soldier_Svejk_CS_EN_paragraph_85,novel,,Czech,train,5
Good_Soldier_Svejk_CS_EN_batch_08_item_18,Good_Soldier_Svejk_CS_EN_paragraph_85,novel,,Czech,train,0
Good_Soldier_Svejk_CS_EN_batch_08_item_19,Good_Soldier_Svejk_CS_EN_paragraph_85,novel,,Czech,train,7
Good_Soldier_Svejk_CS_EN_batch_08_item_20,Good_Soldier_Svejk_CS_EN_paragraph_85,novel,,Czech,test,3
Harry_Potter_and_the_Philospher_Stone_EN_batch_01_item_01,Harry_Potter_and_the_Philospher_Stone_EN_paragraph_01,novel,,English,train,4
Harry_Potter_and_the_Philospher_Stone_EN_batch_01_item_02,Harry_Potter_and_the_Philospher_Stone_EN_paragraph_01,novel,,English,train,4
Harry_Potter_and_the_Philospher_Stone_EN_batch_01_item_03,Harry_Potter_and_the_Philospher_Stone_EN_paragraph_01,novel,,English,train,4
Harry_Potter_and_the_Philospher_Stone_EN_batch_01_item_04,Harry_Potter_and_the_Philospher_Stone_EN_paragraph_01,novel,,English,train,4
