instance_id	question_start	level-2	level-3	question	answer	sent_q
original_en_batch_02_item_07	In what manner	Expansion.Manner	ARG1-AS-MANNER	In what manner _ is this the correct procedure	It is obvious that some presidents do not look at the hands, so to speak, but go straight to the electronic voting system.	sent2
original_en_batch_02_item_07	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what the fact that It is obvious that some presidents do not look at the hands, so to speak, but go straight to the electronic voting system.	I was wondering whether this is the correct procedure.	sent1
original_en_batch_02_item_07	What provides more detail on	Expansion.Level-of-detail	ARG1-AS-DETAIL	What provides more detail on _ whether this is the correct procedure.	It is obvious that some presidents do not look at the hands, so to speak, but go straight to the electronic voting system.	sent2
original_en_batch_02_item_07	Despite what	Comparison.Concession	ARG2-AS-DENIER	Despite what _ was I wondering whether this is the correct procedure	It is obvious that some presidents do not look at the hands, so to speak, but go straight to the electronic voting system.	sent2
original_en_batch_02_item_07	What is the reason	Contingency.Cause	RESULT	What is the reason _ I was wondering whether this is the correct procedure	It is obvious that some presidents do not look at the hands, so to speak, but go straight to the electronic voting system.	sent2
original_en_batch_02_item_07	In what manner	Expansion.Manner	ARG1-AS-MANNER	In what manner _ is this the correct procedure	It is obvious that some presidents do not look at the hands, so to speak, but go straight to the electronic voting system.	sent2
original_en_batch_02_item_07	What is the reason	Contingency.Cause	RESULT	What is the reason _ I was wondering whether this is the correct procedure.	It is obvious that some presidents do not look at the hands, so to speak, but go straight to the electronic voting system.	sent2
original_en_batch_02_item_07	While what	Temporal.Synchronous	Temporal.Synchronous	While what _ It is obvious that some presidents do not look at the hands, so to speak, but go straight to the electronic voting system.	I was wondering whether this is the correct procedure.	sent1
original_en_batch_02_item_07	After what	Temporal.Asynchronous	PRECEDENCE	After what was I wondering whether this is the correct procedure	It is obvious that some presidents do not look at the hands, so to speak, but go straight to the electronic voting system.	sent2
original_en_batch_02_item_07	For what purpose	Contingency.Purpose	ARG1-AS-GOAL	For what purpose _ I was wondering whether this is the correct procedure.	It is obvious that some presidents do not look at the hands, so to speak, but go straight to the electronic voting system.	sent2
original_en_batch_02_item_08	What is a case of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is a case of _ I was wondering whether this is the correct procedure.	I know it takes longer, but should we not always have a show of hands first?	sent1
original_en_batch_02_item_08	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ the correct procedure	I know it takes longer, but should we not always have a show of hands first?	sent1
original_en_batch_02_item_08	What is the reason	Contingency.Cause	REASON	What is the reason _ I was wondering whether this is the correct procedure.	I know it takes longer, but should we not always have a show of hands first?	sent1
original_en_batch_02_item_08	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ me wondering whether this is the correct procedure	I know it takes longer, but should we not always have a show of hands first?	sent1
original_en_batch_02_item_08	What is the reason	Contingency.Cause	REASON	What is the reason _ I was wondering whether this is the correct procedure	I know it takes longer, but should we not always have a show of hands first?	sent1
original_en_batch_02_item_08	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that I was wondering whether this is the correct procedure	I know it takes longer, but should we not always have a show of hands first?	sent1
original_en_batch_02_item_08	Despite what	Comparison.Concession	ARG2-AS-DENIER	Despite what might takes longer, but should we not always have a show of hands first	I was wondering whether this is the correct procedure.	sent2
original_en_batch_02_item_08	Despite what	Comparison.Concession	ARG2-AS-DENIER	Despite what is takes longer,	I was wondering whether this is the correct procedure.	sent2
original_en_batch_02_item_08	Despite what	Comparison.Concession	ARG1-AS-DENIER	Despite what _ was wondering whether this is the correct procedure.	I know it takes longer, but should we not always have a show of hands first?	sent1
original_en_batch_02_item_08	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of _ the correct procedure	I know it takes longer, but should we not always have a show of hands first?	sent1
original_en_batch_02_item_08	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of _ my consideration of whether this is the correct procedure.	I know it takes longer, but should we not always have a show of hands first?	sent1
original_en_batch_02_item_10	What is the reason	Contingency.Cause	REASON	What is the reason _ I hope we can revisit this issue at a later time.	I want it to be clear that though I voted in favour of the report, I have this important reservation.	sent1
original_en_batch_02_item_10	After what	Temporal.Asynchronous	PRECEDENCE	After what the fact that I voted in favour of the report	I hope we can revisit this issue at a later time.	sent2
original_en_batch_02_item_10	Despite what	Comparison.Concession	ARG1-AS-DENIER	Despite what _ hoping we can revisit this issue at a later time.	I want it to be clear that though I voted in favour of the report, I have this important reservation.	sent1
original_en_batch_02_item_10	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with _ my vote in favour of the report	I hope we can revisit this issue at a later time.	sent2
