instance_id	prolific_id	question_start	level-2	level-3	question	answer	sent_q
wiki_024	603c124974df2e8f9f375fa8	What is a specific circumstance in which	Expansion.Instantiation	ARG2-AS-INSTANCE	What is a specific circumstance in which _ a society can also consist of like-minded people governed by their own norms and values within a dominant, larger society	This is sometimes referred to as a subculture, a term used extensively within criminology, and also applied to distinctive subsections of a larger society.	sent1
wiki_024	606aad87b9f57a82dd447d6a	What describes the same as	Expansion.Equivalence	Expansion.Equivalence	What describes the same as _ a subculture, a term used extensively within criminology	A society can also consist of like- minded people governed by their own norms and values within a dominant, larger society.	sent2
wiki_024	60a00380a43a4ac3e0a1c66a	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that A society can also consist of like- minded people governed by their own norms and values within a dominant, larger society	This is sometimes referred to as a subculture, a term used extensively within criminology, and also applied to distinctive subsections of a larger society.	sent1
wiki_024	60c114f1542c86cb1e3e7c86	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ a society consisting of like- minded people governed by their own norms and values within a dominant, larger society	This is sometimes referred to as a subculture, a term used extensively within criminology, and also applied to distinctive subsections of a larger society.	sent1
wiki_024	6123cab48440a3b6bd99effc	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ like- minded people governed by their own norms and values within a dominant, larger society.	This is sometimes referred to as a subculture, a term used extensively within criminology, and also applied to distinctive subsections of a larger society.	sent1
wiki_024	615047c51e51d08b59307b8f	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that A society can consist of like - minded people governed by their own norms and values within a dominant , larger society	This is sometimes referred to as a subculture, a term used extensively within criminology, and also applied to distinctive subsections of a larger society.	sent1
wiki_025	5c33668916da980001530dab	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ a society illustrated as an economic, social, industrial or cultural infrastructure, made up of, yet distinct from, a varied collection of individuals	In this regard society can mean the objective relationships people have with the material world and with other people, rather than  other people beyond the individual and their familiar social environment.	sent1
wiki_025	5d0245966e208b0017301561	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what might a society be illustrated as an economic, social, industrial or cultural infrastructure, made up of, yet distinct from, a varied collection of individuals.	In this regard society can mean the objective relationships people have with the material world and with other people, rather than  other people beyond the individual and their familiar social environment.	sent1
wiki_025	5e31a1526ef37a1879a94441	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that within structuralist thought, a society may be illustrated as economic, social, industrial or cultural	In this regard society can mean the objective relationships people have with the material world and with other people, rather than  other people beyond the individual and their familiar social environment.	sent1
wiki_025	5e387f2c0d70ef099d5e5a4f	In what manner	Expansion.Manner	ARG1-AS-MANNER	In what manner can society mean the objective relationships people have with the material world and with other people, rather than "other people" beyond the individual and their familiar social environment	More broadly, and especially within structuralist thought, a society may be illustrated as an economic, social, industrial or cultural infrastructure, made up of, yet distinct from, a varied collection of individuals.	sent2
wiki_025	603c124974df2e8f9f375fa8	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what can a society be illustrated as an economic, social, industrial or cultural infrastructure, made up of, yet distinct from, a varied collection of individuals	In this regard society can mean the objective relationships people have with the material world and with other people, rather than  other people beyond the individual and their familiar social environment.	sent1
wiki_025	606aad87b9f57a82dd447d6a	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ a society may be illustrated as an economic, social, industrial or cultural infrastructure, made up of, yet distinct from, a varied collection of individuals	In this regard society can mean the objective relationships people have with the material world and with other people, rather than  other people beyond the individual and their familiar social environment.	sent1
wiki_025	60a00380a43a4ac3e0a1c66a	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ a society may be illustrated as an economic, social, industrial or cultural infrastructure, made up of, yet distinct from, a varied collection of individuals	In this regard society can mean the objective relationships people have with the material world and with other people, rather than  other people beyond the individual and their familiar social environment.	sent1
wiki_025	60c114f1542c86cb1e3e7c86	What is the result of	Contingency.Cause	RESULT	What is the result of the fact that a society may be illustrated as an economic, social, industrial or cultural infrastructure, made up of, yet distinct from, a varied collection of individuals	In this regard society can mean the objective relationships people have with the material world and with other people, rather than  other people beyond the individual and their familiar social environment.	sent1
wiki_025	6123cab48440a3b6bd99effc	What is the result of	Contingency.Cause	RESULT	What is the result of _ a society may be illustrated as an economic, social, industrial or cultural infrastructure, made up of, yet distinct from, a varied collection of individuals.	In this regard society can mean the objective relationships people have with the material world and with other people, rather than  other people beyond the individual and their familiar social environment.	sent1
